“starting the job...”
0,1,2,3
training/configs/rand_gen_zinc250k_config_dict.json
Training model...
Model #Params: 5207K
[Train][100] Alpha: 0.000, Beta: 0.000, Loss: 118.76, KL: 524.27, MAE: 6.58639, Word Loss: 89.99, Topo Loss: 20.00, Assm Loss: 8.77, Pred Loss: 48.73, Word: 27.87, Topo: 84.63, Assm: 55.62, PNorm: 103.32, GNorm: 50.00
[Train][123200] Alpha: 160.000, Beta: 0.084, Loss: 14.73, KL: 107.52, MAE: 0.06796, Word Loss: 3.38, Topo Loss: 0.69, Assm Loss: 0.72, Pred Loss: 0.01, Word: 96.10, Topo: 99.58, Assm: 96.94, PNorm: 675.66, GNorm: 50.00
[Train][123300] Alpha: 160.000, Beta: 0.084, Loss: 15.05, KL: 109.06, MAE: 0.07099, Word Loss: 3.48, Topo Loss: 0.72, Assm Loss: 0.69, Pred Loss: 0.01, Word: 96.00, Topo: 99.55, Assm: 97.10, PNorm: 675.84, GNorm: 50.00
[Train][123400] Alpha: 160.000, Beta: 0.084, Loss: 15.03, KL: 109.95, MAE: 0.06529, Word Loss: 3.45, Topo Loss: 0.70, Assm Loss: 0.81, Pred Loss: 0.01, Word: 95.98, Topo: 99.57, Assm: 96.62, PNorm: 676.07, GNorm: 50.00
[Train][123500] Alpha: 160.000, Beta: 0.084, Loss: 14.93, KL: 109.05, MAE: 0.06675, Word Loss: 3.38, Topo Loss: 0.72, Assm Loss: 0.80, Pred Loss: 0.01, Word: 96.16, Topo: 99.50, Assm: 96.94, PNorm: 676.24, GNorm: 50.00
[Train][123600] Alpha: 160.000, Beta: 0.084, Loss: 14.82, KL: 108.36, MAE: 0.06647, Word Loss: 3.29, Topo Loss: 0.80, Assm Loss: 0.77, Pred Loss: 0.01, Word: 96.18, Topo: 99.50, Assm: 96.85, PNorm: 676.46, GNorm: 50.00
[Train][123700] Alpha: 160.000, Beta: 0.084, Loss: 15.09, KL: 109.35, MAE: 0.07228, Word Loss: 3.38, Topo Loss: 0.81, Assm Loss: 0.68, Pred Loss: 0.01, Word: 96.08, Topo: 99.51, Assm: 97.08, PNorm: 676.61, GNorm: 49.38
[Train][123800] Alpha: 160.000, Beta: 0.084, Loss: 14.83, KL: 107.61, MAE: 0.06663, Word Loss: 3.40, Topo Loss: 0.79, Assm Loss: 0.73, Pred Loss: 0.01, Word: 96.04, Topo: 99.48, Assm: 97.09, PNorm: 676.81, GNorm: 50.00
[Train][123900] Alpha: 160.000, Beta: 0.084, Loss: 14.57, KL: 108.47, MAE: 0.06615, Word Loss: 3.21, Topo Loss: 0.69, Assm Loss: 0.74, Pred Loss: 0.01, Word: 96.19, Topo: 99.56, Assm: 96.68, PNorm: 677.00, GNorm: 50.00
[Train][124000] Alpha: 160.000, Beta: 0.084, Loss: 15.01, KL: 108.48, MAE: 0.06999, Word Loss: 3.42, Topo Loss: 0.75, Assm Loss: 0.71, Pred Loss: 0.01, Word: 96.15, Topo: 99.55, Assm: 96.81, PNorm: 677.18, GNorm: 50.00
[Train][124100] Alpha: 165.000, Beta: 0.086, Loss: 14.94, KL: 107.68, MAE: 0.06726, Word Loss: 3.38, Topo Loss: 0.67, Assm Loss: 0.72, Pred Loss: 0.01, Word: 96.19, Topo: 99.56, Assm: 96.84, PNorm: 677.39, GNorm: 50.00
[Train][124200] Alpha: 165.000, Beta: 0.086, Loss: 15.26, KL: 108.68, MAE: 0.07166, Word Loss: 3.50, Topo Loss: 0.67, Assm Loss: 0.73, Pred Loss: 0.01, Word: 95.90, Topo: 99.57, Assm: 96.90, PNorm: 677.56, GNorm: 50.00
[Train][124300] Alpha: 165.000, Beta: 0.086, Loss: 15.38, KL: 108.26, MAE: 0.06822, Word Loss: 3.56, Topo Loss: 0.78, Assm Loss: 0.76, Pred Loss: 0.01, Word: 95.93, Topo: 99.52, Assm: 96.88, PNorm: 677.70, GNorm: 50.00
[Train][124400] Alpha: 165.000, Beta: 0.086, Loss: 14.82, KL: 106.90, MAE: 0.06725, Word Loss: 3.33, Topo Loss: 0.68, Assm Loss: 0.69, Pred Loss: 0.01, Word: 96.07, Topo: 99.55, Assm: 97.16, PNorm: 677.87, GNorm: 50.00
[Train][124500] Alpha: 165.000, Beta: 0.086, Loss: 15.10, KL: 107.45, MAE: 0.06770, Word Loss: 3.48, Topo Loss: 0.72, Assm Loss: 0.74, Pred Loss: 0.01, Word: 95.95, Topo: 99.54, Assm: 97.05, PNorm: 678.05, GNorm: 50.00
[Train][124600] Alpha: 165.000, Beta: 0.086, Loss: 15.44, KL: 108.03, MAE: 0.07317, Word Loss: 3.63, Topo Loss: 0.76, Assm Loss: 0.68, Pred Loss: 0.01, Word: 95.83, Topo: 99.52, Assm: 97.03, PNorm: 678.24, GNorm: 50.00
[Train][124700] Alpha: 165.000, Beta: 0.086, Loss: 15.39, KL: 108.97, MAE: 0.06887, Word Loss: 3.47, Topo Loss: 0.78, Assm Loss: 0.81, Pred Loss: 0.01, Word: 95.98, Topo: 99.48, Assm: 96.70, PNorm: 678.43, GNorm: 50.00
[Train][124800] Alpha: 165.000, Beta: 0.086, Loss: 15.50, KL: 108.12, MAE: 0.07372, Word Loss: 3.40, Topo Loss: 0.80, Assm Loss: 0.87, Pred Loss: 0.01, Word: 96.13, Topo: 99.47, Assm: 96.71, PNorm: 678.59, GNorm: 50.00
[Train][124900] Alpha: 165.000, Beta: 0.086, Loss: 15.13, KL: 107.91, MAE: 0.06759, Word Loss: 3.36, Topo Loss: 0.78, Assm Loss: 0.76, Pred Loss: 0.01, Word: 96.09, Topo: 99.50, Assm: 96.89, PNorm: 678.79, GNorm: 50.00
[Train][125000] Alpha: 165.000, Beta: 0.086, Loss: 15.47, KL: 109.12, MAE: 0.06953, Word Loss: 3.36, Topo Loss: 0.83, Assm Loss: 0.79, Pred Loss: 0.01, Word: 96.12, Topo: 99.48, Assm: 96.73, PNorm: 678.99, GNorm: 50.00
[Train][125100] Alpha: 165.000, Beta: 0.086, Loss: 15.23, KL: 107.65, MAE: 0.06770, Word Loss: 3.49, Topo Loss: 0.74, Assm Loss: 0.83, Pred Loss: 0.01, Word: 95.93, Topo: 99.55, Assm: 96.48, PNorm: 679.18, GNorm: 50.00
[Train][125200] Alpha: 165.000, Beta: 0.086, Loss: 15.24, KL: 108.26, MAE: 0.06566, Word Loss: 3.52, Topo Loss: 0.73, Assm Loss: 0.83, Pred Loss: 0.01, Word: 95.92, Topo: 99.59, Assm: 96.66, PNorm: 679.39, GNorm: 50.00
[Train][125300] Alpha: 165.000, Beta: 0.086, Loss: 15.21, KL: 107.82, MAE: 0.06879, Word Loss: 3.46, Topo Loss: 0.73, Assm Loss: 0.80, Pred Loss: 0.01, Word: 96.03, Topo: 99.52, Assm: 96.84, PNorm: 679.54, GNorm: 50.00
[Train][125400] Alpha: 165.000, Beta: 0.086, Loss: 15.32, KL: 108.52, MAE: 0.07146, Word Loss: 3.43, Topo Loss: 0.73, Assm Loss: 0.77, Pred Loss: 0.01, Word: 95.94, Topo: 99.53, Assm: 96.86, PNorm: 679.70, GNorm: 50.00
[Train][125500] Alpha: 165.000, Beta: 0.086, Loss: 15.31, KL: 108.63, MAE: 0.06800, Word Loss: 3.62, Topo Loss: 0.73, Assm Loss: 0.71, Pred Loss: 0.01, Word: 95.87, Topo: 99.52, Assm: 97.10, PNorm: 679.89, GNorm: 50.00
[Train][125600] Alpha: 165.000, Beta: 0.086, Loss: 14.93, KL: 107.51, MAE: 0.06852, Word Loss: 3.36, Topo Loss: 0.72, Assm Loss: 0.69, Pred Loss: 0.01, Word: 96.16, Topo: 99.54, Assm: 97.06, PNorm: 680.05, GNorm: 50.00
[Validation][881] Alpha: 165.000, Beta: 0.086, Loss: 9.66, KL: 53.57, MAE: 0.06737, Word Loss: 2.89, Topo Loss: 0.59, Assm Loss: 0.52, Pred Loss: 0.01, Word: 94.64, Topo: 99.32, Assm: 96.09
[Train][125700] Alpha: 165.000, Beta: 0.086, Loss: 14.96, KL: 107.05, MAE: 0.06816, Word Loss: 3.29, Topo Loss: 0.72, Assm Loss: 0.79, Pred Loss: 0.01, Word: 96.17, Topo: 99.56, Assm: 96.83, PNorm: 680.21, GNorm: 50.00
[Train][125800] Alpha: 165.000, Beta: 0.086, Loss: 14.36, KL: 106.65, MAE: 0.06973, Word Loss: 2.86, Topo Loss: 0.64, Assm Loss: 0.67, Pred Loss: 0.01, Word: 96.63, Topo: 99.61, Assm: 97.26, PNorm: 680.40, GNorm: 50.00
[Train][125900] Alpha: 165.000, Beta: 0.086, Loss: 14.26, KL: 106.26, MAE: 0.07089, Word Loss: 2.90, Topo Loss: 0.58, Assm Loss: 0.69, Pred Loss: 0.01, Word: 96.61, Topo: 99.64, Assm: 97.16, PNorm: 680.54, GNorm: 50.00
[Train][126000] Alpha: 165.000, Beta: 0.086, Loss: 14.38, KL: 106.99, MAE: 0.06392, Word Loss: 3.04, Topo Loss: 0.72, Assm Loss: 0.61, Pred Loss: 0.00, Word: 96.55, Topo: 99.55, Assm: 97.43, PNorm: 680.69, GNorm: 50.00
[Train][126100] Alpha: 170.000, Beta: 0.088, Loss: 14.59, KL: 106.28, MAE: 0.07112, Word Loss: 2.98, Topo Loss: 0.59, Assm Loss: 0.64, Pred Loss: 0.01, Word: 96.45, Topo: 99.63, Assm: 97.30, PNorm: 680.84, GNorm: 50.00
[Train][126200] Alpha: 170.000, Beta: 0.088, Loss: 14.61, KL: 105.18, MAE: 0.06936, Word Loss: 3.02, Topo Loss: 0.59, Assm Loss: 0.71, Pred Loss: 0.01, Word: 96.47, Topo: 99.63, Assm: 97.10, PNorm: 680.99, GNorm: 50.00
[Train][126300] Alpha: 170.000, Beta: 0.088, Loss: 15.04, KL: 107.22, MAE: 0.06777, Word Loss: 3.21, Topo Loss: 0.72, Assm Loss: 0.71, Pred Loss: 0.01, Word: 96.32, Topo: 99.58, Assm: 96.93, PNorm: 681.15, GNorm: 47.59
[Train][126400] Alpha: 170.000, Beta: 0.088, Loss: 14.66, KL: 107.06, MAE: 0.06772, Word Loss: 3.11, Topo Loss: 0.56, Assm Loss: 0.68, Pred Loss: 0.01, Word: 96.32, Topo: 99.63, Assm: 97.13, PNorm: 681.31, GNorm: 50.00
[Train][126500] Alpha: 170.000, Beta: 0.088, Loss: 14.88, KL: 106.94, MAE: 0.07319, Word Loss: 3.16, Topo Loss: 0.57, Assm Loss: 0.69, Pred Loss: 0.01, Word: 96.38, Topo: 99.65, Assm: 97.24, PNorm: 681.45, GNorm: 50.00
[Train][126600] Alpha: 170.000, Beta: 0.088, Loss: 14.86, KL: 106.45, MAE: 0.07006, Word Loss: 3.09, Topo Loss: 0.69, Assm Loss: 0.74, Pred Loss: 0.01, Word: 96.47, Topo: 99.56, Assm: 96.75, PNorm: 681.61, GNorm: 45.00
[Train][126700] Alpha: 170.000, Beta: 0.088, Loss: 14.90, KL: 106.35, MAE: 0.07196, Word Loss: 3.13, Topo Loss: 0.61, Assm Loss: 0.75, Pred Loss: 0.01, Word: 96.30, Topo: 99.61, Assm: 96.75, PNorm: 681.77, GNorm: 50.00
[Train][126800] Alpha: 170.000, Beta: 0.088, Loss: 14.82, KL: 107.01, MAE: 0.06309, Word Loss: 3.18, Topo Loss: 0.68, Assm Loss: 0.71, Pred Loss: 0.00, Word: 96.46, Topo: 99.55, Assm: 96.96, PNorm: 681.95, GNorm: 50.00
[Train][126900] Alpha: 170.000, Beta: 0.088, Loss: 14.95, KL: 108.24, MAE: 0.06446, Word Loss: 3.24, Topo Loss: 0.64, Assm Loss: 0.72, Pred Loss: 0.00, Word: 96.15, Topo: 99.58, Assm: 96.90, PNorm: 682.14, GNorm: 50.00
[Train][127000] Alpha: 170.000, Beta: 0.088, Loss: 15.13, KL: 108.01, MAE: 0.06306, Word Loss: 3.41, Topo Loss: 0.69, Assm Loss: 0.70, Pred Loss: 0.00, Word: 96.04, Topo: 99.55, Assm: 96.97, PNorm: 682.31, GNorm: 50.00
[Train][127100] Alpha: 170.000, Beta: 0.088, Loss: 14.71, KL: 106.26, MAE: 0.06781, Word Loss: 3.06, Topo Loss: 0.63, Assm Loss: 0.73, Pred Loss: 0.01, Word: 96.37, Topo: 99.59, Assm: 97.01, PNorm: 682.50, GNorm: 50.00
[Train][127200] Alpha: 170.000, Beta: 0.088, Loss: 14.85, KL: 106.97, MAE: 0.06276, Word Loss: 3.18, Topo Loss: 0.68, Assm Loss: 0.76, Pred Loss: 0.00, Word: 96.19, Topo: 99.56, Assm: 96.78, PNorm: 682.67, GNorm: 50.00
[Train][127300] Alpha: 170.000, Beta: 0.088, Loss: 14.89, KL: 107.19, MAE: 0.06333, Word Loss: 3.33, Topo Loss: 0.64, Assm Loss: 0.68, Pred Loss: 0.00, Word: 96.18, Topo: 99.61, Assm: 97.06, PNorm: 682.84, GNorm: 50.00
[Train][127400] Alpha: 170.000, Beta: 0.088, Loss: 14.87, KL: 106.85, MAE: 0.06518, Word Loss: 3.25, Topo Loss: 0.67, Assm Loss: 0.65, Pred Loss: 0.01, Word: 96.26, Topo: 99.58, Assm: 97.22, PNorm: 683.03, GNorm: 50.00
[Train][127500] Alpha: 170.000, Beta: 0.088, Loss: 14.83, KL: 106.02, MAE: 0.06569, Word Loss: 3.24, Topo Loss: 0.65, Assm Loss: 0.72, Pred Loss: 0.01, Word: 96.13, Topo: 99.60, Assm: 96.83, PNorm: 683.21, GNorm: 50.00
[Train][127600] Alpha: 170.000, Beta: 0.088, Loss: 15.03, KL: 107.94, MAE: 0.06395, Word Loss: 3.22, Topo Loss: 0.71, Assm Loss: 0.73, Pred Loss: 0.01, Word: 96.28, Topo: 99.59, Assm: 96.93, PNorm: 683.44, GNorm: 50.00
[Train][127700] Alpha: 170.000, Beta: 0.088, Loss: 15.23, KL: 107.01, MAE: 0.06632, Word Loss: 3.41, Topo Loss: 0.77, Assm Loss: 0.73, Pred Loss: 0.01, Word: 96.17, Topo: 99.52, Assm: 97.02, PNorm: 683.66, GNorm: 50.00
[Train][127800] Alpha: 170.000, Beta: 0.088, Loss: 14.87, KL: 106.97, MAE: 0.06176, Word Loss: 3.22, Topo Loss: 0.69, Assm Loss: 0.76, Pred Loss: 0.00, Word: 96.30, Topo: 99.54, Assm: 96.83, PNorm: 683.86, GNorm: 43.28
[Train][127900] Alpha: 170.000, Beta: 0.088, Loss: 14.94, KL: 107.06, MAE: 0.06752, Word Loss: 3.23, Topo Loss: 0.71, Assm Loss: 0.67, Pred Loss: 0.01, Word: 96.24, Topo: 99.55, Assm: 97.21, PNorm: 684.03, GNorm: 50.00
[Train][128000] Alpha: 170.000, Beta: 0.088, Loss: 14.94, KL: 106.34, MAE: 0.06483, Word Loss: 3.41, Topo Loss: 0.61, Assm Loss: 0.70, Pred Loss: 0.01, Word: 96.03, Topo: 99.61, Assm: 96.93, PNorm: 684.27, GNorm: 50.00
[Train][128100] Alpha: 175.000, Beta: 0.090, Loss: 15.38, KL: 107.04, MAE: 0.06192, Word Loss: 3.46, Topo Loss: 0.69, Assm Loss: 0.77, Pred Loss: 0.00, Word: 95.94, Topo: 99.55, Assm: 96.80, PNorm: 684.47, GNorm: 45.64
[Train][128200] Alpha: 175.000, Beta: 0.090, Loss: 15.89, KL: 106.91, MAE: 0.06809, Word Loss: 3.39, Topo Loss: 0.81, Assm Loss: 0.69, Pred Loss: 0.01, Word: 96.17, Topo: 99.53, Assm: 97.12, PNorm: 684.66, GNorm: 50.00
[Train][128300] Alpha: 175.000, Beta: 0.090, Loss: 14.91, KL: 105.83, MAE: 0.06233, Word Loss: 3.18, Topo Loss: 0.69, Assm Loss: 0.71, Pred Loss: 0.00, Word: 96.21, Topo: 99.57, Assm: 97.10, PNorm: 684.81, GNorm: 50.00
[Train][128400] Alpha: 175.000, Beta: 0.090, Loss: 15.16, KL: 105.58, MAE: 0.06697, Word Loss: 3.29, Topo Loss: 0.70, Assm Loss: 0.73, Pred Loss: 0.01, Word: 96.35, Topo: 99.56, Assm: 96.77, PNorm: 684.99, GNorm: 50.00
[Train][128500] Alpha: 175.000, Beta: 0.090, Loss: 15.30, KL: 106.27, MAE: 0.07108, Word Loss: 3.27, Topo Loss: 0.65, Assm Loss: 0.74, Pred Loss: 0.01, Word: 96.20, Topo: 99.60, Assm: 96.93, PNorm: 685.17, GNorm: 50.00
[Train][128600] Alpha: 175.000, Beta: 0.090, Loss: 15.23, KL: 106.57, MAE: 0.06257, Word Loss: 3.31, Topo Loss: 0.72, Assm Loss: 0.75, Pred Loss: 0.00, Word: 96.09, Topo: 99.53, Assm: 96.50, PNorm: 685.36, GNorm: 50.00
[Train][128700] Alpha: 175.000, Beta: 0.090, Loss: 15.39, KL: 106.11, MAE: 0.06632, Word Loss: 3.46, Topo Loss: 0.70, Assm Loss: 0.74, Pred Loss: 0.01, Word: 96.01, Topo: 99.55, Assm: 96.66, PNorm: 685.54, GNorm: 50.00
[Train][128800] Alpha: 175.000, Beta: 0.090, Loss: 15.24, KL: 106.59, MAE: 0.06429, Word Loss: 3.36, Topo Loss: 0.71, Assm Loss: 0.74, Pred Loss: 0.00, Word: 96.16, Topo: 99.55, Assm: 96.92, PNorm: 685.73, GNorm: 50.00
[Train][128900] Alpha: 175.000, Beta: 0.090, Loss: 15.36, KL: 106.74, MAE: 0.06547, Word Loss: 3.32, Topo Loss: 0.68, Assm Loss: 0.83, Pred Loss: 0.01, Word: 96.06, Topo: 99.58, Assm: 96.59, PNorm: 685.92, GNorm: 50.00
[Train][129000] Alpha: 175.000, Beta: 0.090, Loss: 15.29, KL: 106.40, MAE: 0.06262, Word Loss: 3.49, Topo Loss: 0.67, Assm Loss: 0.71, Pred Loss: 0.00, Word: 95.89, Topo: 99.57, Assm: 97.00, PNorm: 686.18, GNorm: 50.00
[Train][129100] Alpha: 175.000, Beta: 0.090, Loss: 15.15, KL: 105.07, MAE: 0.06602, Word Loss: 3.25, Topo Loss: 0.69, Assm Loss: 0.70, Pred Loss: 0.01, Word: 96.17, Topo: 99.54, Assm: 97.12, PNorm: 686.44, GNorm: 50.00
[Train][129200] Alpha: 175.000, Beta: 0.090, Loss: 15.03, KL: 106.04, MAE: 0.06552, Word Loss: 3.17, Topo Loss: 0.65, Assm Loss: 0.78, Pred Loss: 0.01, Word: 96.26, Topo: 99.56, Assm: 96.60, PNorm: 686.58, GNorm: 50.00
[Train][129300] Alpha: 175.000, Beta: 0.090, Loss: 15.31, KL: 106.91, MAE: 0.06513, Word Loss: 3.43, Topo Loss: 0.66, Assm Loss: 0.71, Pred Loss: 0.01, Word: 96.06, Topo: 99.58, Assm: 97.00, PNorm: 686.75, GNorm: 50.00
[Train][129400] Alpha: 175.000, Beta: 0.090, Loss: 15.44, KL: 106.96, MAE: 0.06624, Word Loss: 3.51, Topo Loss: 0.66, Assm Loss: 0.70, Pred Loss: 0.01, Word: 96.05, Topo: 99.56, Assm: 97.11, PNorm: 686.90, GNorm: 50.00
[Train][129500] Alpha: 175.000, Beta: 0.090, Loss: 15.00, KL: 105.06, MAE: 0.06401, Word Loss: 3.30, Topo Loss: 0.66, Assm Loss: 0.72, Pred Loss: 0.00, Word: 96.14, Topo: 99.56, Assm: 96.90, PNorm: 687.07, GNorm: 50.00
[Train][129600] Alpha: 175.000, Beta: 0.090, Loss: 15.53, KL: 107.27, MAE: 0.06535, Word Loss: 3.47, Topo Loss: 0.74, Assm Loss: 0.72, Pred Loss: 0.01, Word: 95.86, Topo: 99.54, Assm: 96.82, PNorm: 687.25, GNorm: 50.00
[Train][129700] Alpha: 175.000, Beta: 0.090, Loss: 15.22, KL: 106.25, MAE: 0.06160, Word Loss: 3.41, Topo Loss: 0.72, Assm Loss: 0.75, Pred Loss: 0.00, Word: 96.05, Topo: 99.56, Assm: 96.78, PNorm: 687.47, GNorm: 50.00
[Train][129800] Alpha: 175.000, Beta: 0.090, Loss: 15.01, KL: 105.92, MAE: 0.06279, Word Loss: 3.27, Topo Loss: 0.69, Assm Loss: 0.67, Pred Loss: 0.00, Word: 96.18, Topo: 99.54, Assm: 97.07, PNorm: 687.64, GNorm: 50.00
[Train][129900] Alpha: 175.000, Beta: 0.090, Loss: 15.18, KL: 105.72, MAE: 0.06518, Word Loss: 3.39, Topo Loss: 0.69, Assm Loss: 0.67, Pred Loss: 0.01, Word: 96.03, Topo: 99.57, Assm: 96.99, PNorm: 687.78, GNorm: 50.00
[Train][130000] Alpha: 175.000, Beta: 0.090, Loss: 15.41, KL: 105.78, MAE: 0.07185, Word Loss: 3.28, Topo Loss: 0.75, Assm Loss: 0.75, Pred Loss: 0.01, Word: 96.17, Topo: 99.53, Assm: 96.87, PNorm: 687.94, GNorm: 50.00
[Train][130100] Alpha: 180.000, Beta: 0.092, Loss: 15.42, KL: 105.38, MAE: 0.06721, Word Loss: 3.28, Topo Loss: 0.71, Assm Loss: 0.76, Pred Loss: 0.01, Word: 96.27, Topo: 99.55, Assm: 96.83, PNorm: 688.11, GNorm: 50.00
[Train][130200] Alpha: 180.000, Beta: 0.092, Loss: 15.55, KL: 105.57, MAE: 0.06627, Word Loss: 3.46, Topo Loss: 0.70, Assm Loss: 0.70, Pred Loss: 0.01, Word: 96.04, Topo: 99.53, Assm: 96.91, PNorm: 688.30, GNorm: 50.00
[Train][130300] Alpha: 180.000, Beta: 0.092, Loss: 15.15, KL: 105.00, MAE: 0.06615, Word Loss: 3.25, Topo Loss: 0.66, Assm Loss: 0.68, Pred Loss: 0.01, Word: 96.27, Topo: 99.57, Assm: 97.30, PNorm: 688.43, GNorm: 48.86
[Train][130400] Alpha: 180.000, Beta: 0.092, Loss: 15.49, KL: 105.08, MAE: 0.06657, Word Loss: 3.45, Topo Loss: 0.71, Assm Loss: 0.70, Pred Loss: 0.01, Word: 96.00, Topo: 99.55, Assm: 97.04, PNorm: 688.61, GNorm: 50.00
[Train][130500] Alpha: 180.000, Beta: 0.092, Loss: 15.32, KL: 105.38, MAE: 0.06117, Word Loss: 3.36, Topo Loss: 0.72, Assm Loss: 0.71, Pred Loss: 0.00, Word: 96.13, Topo: 99.56, Assm: 96.99, PNorm: 688.77, GNorm: 50.00
[Train][130600] Alpha: 180.000, Beta: 0.092, Loss: 15.52, KL: 105.81, MAE: 0.06640, Word Loss: 3.40, Topo Loss: 0.69, Assm Loss: 0.73, Pred Loss: 0.01, Word: 96.06, Topo: 99.53, Assm: 96.78, PNorm: 688.97, GNorm: 50.00
[Train][130700] Alpha: 180.000, Beta: 0.092, Loss: 15.74, KL: 105.75, MAE: 0.06156, Word Loss: 3.58, Topo Loss: 0.79, Assm Loss: 0.82, Pred Loss: 0.00, Word: 95.88, Topo: 99.51, Assm: 96.46, PNorm: 689.16, GNorm: 50.00
[Train][130800] Alpha: 180.000, Beta: 0.092, Loss: 15.48, KL: 104.95, MAE: 0.06532, Word Loss: 3.48, Topo Loss: 0.71, Assm Loss: 0.69, Pred Loss: 0.01, Word: 96.01, Topo: 99.55, Assm: 97.15, PNorm: 689.32, GNorm: 50.00
[Train][130900] Alpha: 180.000, Beta: 0.092, Loss: 15.17, KL: 106.75, MAE: 0.05955, Word Loss: 3.22, Topo Loss: 0.64, Assm Loss: 0.71, Pred Loss: 0.00, Word: 96.24, Topo: 99.60, Assm: 96.92, PNorm: 689.52, GNorm: 50.00
[Train][131000] Alpha: 180.000, Beta: 0.092, Loss: 15.71, KL: 106.77, MAE: 0.06194, Word Loss: 3.50, Topo Loss: 0.72, Assm Loss: 0.84, Pred Loss: 0.00, Word: 96.02, Topo: 99.53, Assm: 96.69, PNorm: 689.72, GNorm: 50.00
[Train][131100] Alpha: 180.000, Beta: 0.092, Loss: 15.61, KL: 105.45, MAE: 0.06429, Word Loss: 3.45, Topo Loss: 0.76, Assm Loss: 0.78, Pred Loss: 0.01, Word: 96.13, Topo: 99.51, Assm: 96.75, PNorm: 689.88, GNorm: 50.00
[Train][131200] Alpha: 180.000, Beta: 0.092, Loss: 15.43, KL: 105.28, MAE: 0.06670, Word Loss: 3.35, Topo Loss: 0.74, Assm Loss: 0.71, Pred Loss: 0.01, Word: 96.10, Topo: 99.52, Assm: 97.01, PNorm: 690.04, GNorm: 50.00
[Train][131300] Alpha: 180.000, Beta: 0.092, Loss: 15.78, KL: 106.20, MAE: 0.06272, Word Loss: 3.57, Topo Loss: 0.72, Assm Loss: 0.81, Pred Loss: 0.01, Word: 95.83, Topo: 99.53, Assm: 96.50, PNorm: 690.21, GNorm: 50.00
[Train][131400] Alpha: 180.000, Beta: 0.092, Loss: 15.61, KL: 106.17, MAE: 0.06474, Word Loss: 3.45, Topo Loss: 0.68, Assm Loss: 0.79, Pred Loss: 0.01, Word: 96.07, Topo: 99.56, Assm: 96.81, PNorm: 690.40, GNorm: 50.00
[Train][131500] Alpha: 180.000, Beta: 0.092, Loss: 15.30, KL: 104.60, MAE: 0.06495, Word Loss: 3.48, Topo Loss: 0.59, Assm Loss: 0.70, Pred Loss: 0.00, Word: 96.05, Topo: 99.62, Assm: 97.13, PNorm: 690.57, GNorm: 50.00
[Train][131600] Alpha: 180.000, Beta: 0.092, Loss: 15.44, KL: 105.06, MAE: 0.06728, Word Loss: 3.34, Topo Loss: 0.73, Assm Loss: 0.77, Pred Loss: 0.01, Word: 96.17, Topo: 99.53, Assm: 96.75, PNorm: 690.74, GNorm: 50.00
[Train][131700] Alpha: 180.000, Beta: 0.092, Loss: 15.70, KL: 106.02, MAE: 0.06631, Word Loss: 3.48, Topo Loss: 0.71, Assm Loss: 0.75, Pred Loss: 0.01, Word: 96.06, Topo: 99.54, Assm: 96.83, PNorm: 690.92, GNorm: 50.00
[Train][131800] Alpha: 180.000, Beta: 0.092, Loss: 15.51, KL: 105.39, MAE: 0.06692, Word Loss: 3.39, Topo Loss: 0.71, Assm Loss: 0.73, Pred Loss: 0.01, Word: 96.06, Topo: 99.53, Assm: 97.01, PNorm: 691.08, GNorm: 50.00
[Train][131900] Alpha: 180.000, Beta: 0.092, Loss: 15.31, KL: 105.12, MAE: 0.06308, Word Loss: 3.38, Topo Loss: 0.69, Assm Loss: 0.70, Pred Loss: 0.00, Word: 95.99, Topo: 99.57, Assm: 97.13, PNorm: 691.26, GNorm: 50.00
[Train][132000] Alpha: 180.000, Beta: 0.092, Loss: 15.38, KL: 104.86, MAE: 0.06586, Word Loss: 3.36, Topo Loss: 0.72, Assm Loss: 0.72, Pred Loss: 0.01, Word: 96.22, Topo: 99.55, Assm: 97.19, PNorm: 691.46, GNorm: 47.10
[Train][132100] Alpha: 185.000, Beta: 0.094, Loss: 15.57, KL: 103.74, MAE: 0.06820, Word Loss: 3.30, Topo Loss: 0.66, Assm Loss: 0.78, Pred Loss: 0.01, Word: 96.20, Topo: 99.57, Assm: 96.52, PNorm: 691.60, GNorm: 50.00
[Train][132200] Alpha: 185.000, Beta: 0.094, Loss: 16.05, KL: 105.33, MAE: 0.06634, Word Loss: 3.57, Topo Loss: 0.77, Assm Loss: 0.85, Pred Loss: 0.01, Word: 95.85, Topo: 99.49, Assm: 96.46, PNorm: 691.83, GNorm: 50.00
[Train][132300] Alpha: 185.000, Beta: 0.094, Loss: 15.82, KL: 106.67, MAE: 0.06541, Word Loss: 3.31, Topo Loss: 0.76, Assm Loss: 0.77, Pred Loss: 0.01, Word: 96.19, Topo: 99.52, Assm: 96.74, PNorm: 692.05, GNorm: 50.00
[Train][132400] Alpha: 185.000, Beta: 0.094, Loss: 16.02, KL: 106.14, MAE: 0.06357, Word Loss: 3.58, Topo Loss: 0.82, Assm Loss: 0.75, Pred Loss: 0.00, Word: 95.93, Topo: 99.49, Assm: 96.99, PNorm: 692.22, GNorm: 50.00
