“starting the job...”
0,1,2,3
training/configs/rand_gen_zinc250k_config_dict.json
Training model...
Model #Params: 5207K
[Train][100] Alpha: 0.000, Beta: 0.000, Loss: 117.01, KL: 421.81, MAE: 324.19983, Word Loss: 88.55, Topo Loss: 19.85, Assm Loss: 8.62, Pred Loss: 29.66, Word: 28.70, Topo: 84.65, Assm: 56.08, PNorm: 103.61, GNorm: 50.00
[Train][133300] Alpha: 185.000, Beta: 0.094, Loss: 15.66, KL: 105.61, MAE: 3.18757, Word Loss: 3.57, Topo Loss: 0.70, Assm Loss: 0.75, Pred Loss: 0.00, Word: 95.82, Topo: 99.54, Assm: 96.82, PNorm: 685.70, GNorm: 50.00
[Train][133400] Alpha: 185.000, Beta: 0.094, Loss: 15.45, KL: 104.91, MAE: 3.14015, Word Loss: 3.40, Topo Loss: 0.79, Assm Loss: 0.76, Pred Loss: 0.00, Word: 95.98, Topo: 99.50, Assm: 96.96, PNorm: 685.87, GNorm: 50.00
[Train][133500] Alpha: 185.000, Beta: 0.094, Loss: 15.09, KL: 104.00, MAE: 3.25598, Word Loss: 3.31, Topo Loss: 0.62, Assm Loss: 0.69, Pred Loss: 0.00, Word: 96.24, Topo: 99.63, Assm: 96.93, PNorm: 686.02, GNorm: 50.00
[Train][133600] Alpha: 185.000, Beta: 0.094, Loss: 15.53, KL: 105.14, MAE: 3.23783, Word Loss: 3.44, Topo Loss: 0.73, Assm Loss: 0.77, Pred Loss: 0.00, Word: 96.04, Topo: 99.54, Assm: 96.78, PNorm: 686.21, GNorm: 50.00
[Train][133700] Alpha: 185.000, Beta: 0.094, Loss: 15.66, KL: 104.33, MAE: 3.10596, Word Loss: 3.69, Topo Loss: 0.76, Assm Loss: 0.75, Pred Loss: 0.00, Word: 95.87, Topo: 99.51, Assm: 97.02, PNorm: 686.38, GNorm: 50.00
[Train][133800] Alpha: 185.000, Beta: 0.094, Loss: 15.33, KL: 104.05, MAE: 3.02061, Word Loss: 3.51, Topo Loss: 0.69, Assm Loss: 0.75, Pred Loss: 0.00, Word: 95.97, Topo: 99.57, Assm: 96.79, PNorm: 686.57, GNorm: 50.00
[Train][133900] Alpha: 185.000, Beta: 0.094, Loss: 15.68, KL: 105.81, MAE: 3.14328, Word Loss: 3.66, Topo Loss: 0.66, Assm Loss: 0.75, Pred Loss: 0.00, Word: 95.91, Topo: 99.58, Assm: 97.03, PNorm: 686.79, GNorm: 50.00
[Train][134000] Alpha: 185.000, Beta: 0.094, Loss: 15.88, KL: 105.79, MAE: 3.18530, Word Loss: 3.70, Topo Loss: 0.72, Assm Loss: 0.73, Pred Loss: 0.00, Word: 95.65, Topo: 99.57, Assm: 96.92, PNorm: 686.96, GNorm: 50.00
[Validation][881] Alpha: 190.000, Beta: 0.096, Loss: 10.10, KL: 51.67, MAE: 3.43687, Word Loss: 2.99, Topo Loss: 0.67, Assm Loss: 0.52, Pred Loss: 0.01, Word: 94.34, Topo: 99.25, Assm: 96.10
[Train][134100] Alpha: 190.000, Beta: 0.096, Loss: 15.37, KL: 103.77, MAE: 3.20310, Word Loss: 3.34, Topo Loss: 0.67, Assm Loss: 0.69, Pred Loss: 0.00, Word: 96.17, Topo: 99.58, Assm: 97.25, PNorm: 687.15, GNorm: 50.00
[Train][134200] Alpha: 190.000, Beta: 0.096, Loss: 15.05, KL: 104.07, MAE: 3.26174, Word Loss: 3.02, Topo Loss: 0.62, Assm Loss: 0.64, Pred Loss: 0.00, Word: 96.52, Topo: 99.60, Assm: 97.26, PNorm: 687.31, GNorm: 50.00
[Train][134300] Alpha: 190.000, Beta: 0.096, Loss: 15.13, KL: 103.77, MAE: 3.18590, Word Loss: 3.19, Topo Loss: 0.63, Assm Loss: 0.66, Pred Loss: 0.00, Word: 96.22, Topo: 99.59, Assm: 97.16, PNorm: 687.46, GNorm: 50.00
[Train][134400] Alpha: 190.000, Beta: 0.096, Loss: 15.13, KL: 103.02, MAE: 3.02059, Word Loss: 3.26, Topo Loss: 0.65, Assm Loss: 0.71, Pred Loss: 0.00, Word: 96.17, Topo: 99.58, Assm: 96.96, PNorm: 687.65, GNorm: 50.00
[Train][134500] Alpha: 190.000, Beta: 0.096, Loss: 15.18, KL: 103.59, MAE: 3.23815, Word Loss: 3.15, Topo Loss: 0.60, Assm Loss: 0.75, Pred Loss: 0.00, Word: 96.37, Topo: 99.64, Assm: 96.92, PNorm: 687.81, GNorm: 50.00
[Train][134600] Alpha: 190.000, Beta: 0.096, Loss: 15.30, KL: 103.38, MAE: 3.26986, Word Loss: 3.26, Topo Loss: 0.63, Assm Loss: 0.72, Pred Loss: 0.00, Word: 96.21, Topo: 99.61, Assm: 97.02, PNorm: 687.98, GNorm: 50.00
[Train][134700] Alpha: 190.000, Beta: 0.096, Loss: 15.15, KL: 103.84, MAE: 3.11783, Word Loss: 3.14, Topo Loss: 0.63, Assm Loss: 0.74, Pred Loss: 0.00, Word: 96.28, Topo: 99.60, Assm: 96.91, PNorm: 688.13, GNorm: 50.00
[Train][134800] Alpha: 190.000, Beta: 0.096, Loss: 15.09, KL: 104.00, MAE: 3.05718, Word Loss: 3.13, Topo Loss: 0.63, Assm Loss: 0.67, Pred Loss: 0.00, Word: 96.42, Topo: 99.59, Assm: 97.21, PNorm: 688.32, GNorm: 50.00
[Train][134900] Alpha: 190.000, Beta: 0.096, Loss: 15.27, KL: 104.71, MAE: 3.17721, Word Loss: 3.19, Topo Loss: 0.54, Assm Loss: 0.68, Pred Loss: 0.00, Word: 96.28, Topo: 99.65, Assm: 97.18, PNorm: 688.47, GNorm: 50.00
[Train][135000] Alpha: 190.000, Beta: 0.096, Loss: 15.32, KL: 104.17, MAE: 3.03398, Word Loss: 3.16, Topo Loss: 0.67, Assm Loss: 0.69, Pred Loss: 0.00, Word: 96.27, Topo: 99.55, Assm: 97.17, PNorm: 688.66, GNorm: 50.00
[Train][135100] Alpha: 190.000, Beta: 0.096, Loss: 15.34, KL: 103.95, MAE: 2.95793, Word Loss: 3.33, Topo Loss: 0.67, Assm Loss: 0.73, Pred Loss: 0.00, Word: 96.10, Topo: 99.58, Assm: 97.03, PNorm: 688.85, GNorm: 50.00
[Train][135200] Alpha: 190.000, Beta: 0.096, Loss: 15.41, KL: 103.77, MAE: 3.41196, Word Loss: 3.32, Topo Loss: 0.65, Assm Loss: 0.69, Pred Loss: 0.00, Word: 96.12, Topo: 99.57, Assm: 97.32, PNorm: 689.00, GNorm: 50.00
[Train][135300] Alpha: 190.000, Beta: 0.096, Loss: 15.27, KL: 103.81, MAE: 3.13186, Word Loss: 3.13, Topo Loss: 0.73, Assm Loss: 0.71, Pred Loss: 0.00, Word: 96.41, Topo: 99.53, Assm: 97.03, PNorm: 689.18, GNorm: 50.00
[Train][135400] Alpha: 190.000, Beta: 0.096, Loss: 15.19, KL: 103.60, MAE: 3.45770, Word Loss: 3.20, Topo Loss: 0.60, Assm Loss: 0.65, Pred Loss: 0.00, Word: 96.21, Topo: 99.61, Assm: 97.22, PNorm: 689.31, GNorm: 50.00
[Train][135500] Alpha: 190.000, Beta: 0.096, Loss: 15.17, KL: 104.05, MAE: 3.03804, Word Loss: 3.25, Topo Loss: 0.64, Assm Loss: 0.68, Pred Loss: 0.00, Word: 96.27, Topo: 99.58, Assm: 97.11, PNorm: 689.48, GNorm: 50.00
[Train][135600] Alpha: 190.000, Beta: 0.096, Loss: 15.02, KL: 102.67, MAE: 3.26923, Word Loss: 3.12, Topo Loss: 0.62, Assm Loss: 0.69, Pred Loss: 0.00, Word: 96.36, Topo: 99.62, Assm: 96.86, PNorm: 689.64, GNorm: 50.00
[Train][135700] Alpha: 190.000, Beta: 0.096, Loss: 15.20, KL: 102.42, MAE: 3.28808, Word Loss: 3.14, Topo Loss: 0.71, Assm Loss: 0.70, Pred Loss: 0.00, Word: 96.19, Topo: 99.56, Assm: 97.14, PNorm: 689.80, GNorm: 50.00
[Train][135800] Alpha: 190.000, Beta: 0.096, Loss: 15.08, KL: 104.19, MAE: 3.04150, Word Loss: 3.17, Topo Loss: 0.59, Assm Loss: 0.64, Pred Loss: 0.00, Word: 96.33, Topo: 99.61, Assm: 97.42, PNorm: 689.98, GNorm: 50.00
[Train][135900] Alpha: 190.000, Beta: 0.096, Loss: 15.21, KL: 103.59, MAE: 2.96053, Word Loss: 3.31, Topo Loss: 0.67, Assm Loss: 0.70, Pred Loss: 0.00, Word: 96.27, Topo: 99.59, Assm: 97.18, PNorm: 690.14, GNorm: 50.00
[Train][136000] Alpha: 190.000, Beta: 0.096, Loss: 15.35, KL: 103.16, MAE: 3.06239, Word Loss: 3.34, Topo Loss: 0.68, Assm Loss: 0.80, Pred Loss: 0.00, Word: 96.19, Topo: 99.57, Assm: 96.59, PNorm: 690.35, GNorm: 50.00
[Train][136100] Alpha: 195.000, Beta: 0.098, Loss: 15.45, KL: 103.07, MAE: 3.16943, Word Loss: 3.23, Topo Loss: 0.67, Assm Loss: 0.72, Pred Loss: 0.00, Word: 96.15, Topo: 99.60, Assm: 97.38, PNorm: 690.53, GNorm: 50.00
[Train][136200] Alpha: 195.000, Beta: 0.098, Loss: 15.40, KL: 103.04, MAE: 3.13998, Word Loss: 3.15, Topo Loss: 0.71, Assm Loss: 0.77, Pred Loss: 0.00, Word: 96.32, Topo: 99.55, Assm: 96.76, PNorm: 690.70, GNorm: 46.58
[Train][136300] Alpha: 195.000, Beta: 0.098, Loss: 15.79, KL: 103.77, MAE: 3.08645, Word Loss: 3.37, Topo Loss: 0.65, Assm Loss: 0.77, Pred Loss: 0.00, Word: 96.03, Topo: 99.61, Assm: 96.90, PNorm: 690.87, GNorm: 50.00
[Train][136400] Alpha: 195.000, Beta: 0.098, Loss: 15.53, KL: 102.62, MAE: 3.23147, Word Loss: 3.39, Topo Loss: 0.62, Assm Loss: 0.69, Pred Loss: 0.00, Word: 96.22, Topo: 99.59, Assm: 97.08, PNorm: 691.05, GNorm: 50.00
[Train][136500] Alpha: 195.000, Beta: 0.098, Loss: 15.46, KL: 102.94, MAE: 2.98998, Word Loss: 3.31, Topo Loss: 0.68, Assm Loss: 0.68, Pred Loss: 0.00, Word: 96.19, Topo: 99.56, Assm: 97.04, PNorm: 691.22, GNorm: 50.00
[Train][136600] Alpha: 195.000, Beta: 0.098, Loss: 15.62, KL: 102.61, MAE: 3.20379, Word Loss: 3.44, Topo Loss: 0.62, Assm Loss: 0.77, Pred Loss: 0.00, Word: 96.00, Topo: 99.60, Assm: 96.83, PNorm: 691.38, GNorm: 50.00
[Train][136700] Alpha: 195.000, Beta: 0.098, Loss: 15.72, KL: 103.77, MAE: 2.97442, Word Loss: 3.45, Topo Loss: 0.74, Assm Loss: 0.72, Pred Loss: 0.00, Word: 96.01, Topo: 99.52, Assm: 96.91, PNorm: 691.60, GNorm: 50.00
[Train][136800] Alpha: 195.000, Beta: 0.098, Loss: 15.61, KL: 104.13, MAE: 2.97466, Word Loss: 3.41, Topo Loss: 0.64, Assm Loss: 0.73, Pred Loss: 0.00, Word: 96.07, Topo: 99.57, Assm: 96.86, PNorm: 691.79, GNorm: 50.00
[Train][136900] Alpha: 195.000, Beta: 0.098, Loss: 15.57, KL: 102.92, MAE: 3.09755, Word Loss: 3.37, Topo Loss: 0.73, Assm Loss: 0.68, Pred Loss: 0.00, Word: 96.02, Topo: 99.53, Assm: 97.20, PNorm: 691.97, GNorm: 50.00
[Train][137000] Alpha: 195.000, Beta: 0.098, Loss: 15.58, KL: 103.01, MAE: 3.29564, Word Loss: 3.28, Topo Loss: 0.69, Assm Loss: 0.73, Pred Loss: 0.00, Word: 96.14, Topo: 99.57, Assm: 96.85, PNorm: 692.10, GNorm: 50.00
[Train][137100] Alpha: 195.000, Beta: 0.098, Loss: 15.66, KL: 103.76, MAE: 3.09151, Word Loss: 3.42, Topo Loss: 0.63, Assm Loss: 0.75, Pred Loss: 0.00, Word: 96.10, Topo: 99.59, Assm: 96.81, PNorm: 692.27, GNorm: 50.00
[Train][137200] Alpha: 195.000, Beta: 0.098, Loss: 15.74, KL: 103.11, MAE: 3.13049, Word Loss: 3.48, Topo Loss: 0.66, Assm Loss: 0.78, Pred Loss: 0.00, Word: 95.91, Topo: 99.58, Assm: 96.88, PNorm: 692.46, GNorm: 48.39
[Train][137300] Alpha: 195.000, Beta: 0.098, Loss: 15.47, KL: 102.36, MAE: 3.11276, Word Loss: 3.35, Topo Loss: 0.68, Assm Loss: 0.71, Pred Loss: 0.00, Word: 96.15, Topo: 99.55, Assm: 97.15, PNorm: 692.62, GNorm: 50.00
[Train][137400] Alpha: 195.000, Beta: 0.098, Loss: 15.34, KL: 102.06, MAE: 3.07241, Word Loss: 3.27, Topo Loss: 0.61, Assm Loss: 0.79, Pred Loss: 0.00, Word: 96.17, Topo: 99.60, Assm: 96.84, PNorm: 692.78, GNorm: 50.00
[Train][137500] Alpha: 195.000, Beta: 0.098, Loss: 15.51, KL: 104.46, MAE: 2.80153, Word Loss: 3.32, Topo Loss: 0.66, Assm Loss: 0.75, Pred Loss: 0.00, Word: 96.04, Topo: 99.57, Assm: 96.83, PNorm: 692.95, GNorm: 50.00
[Train][137600] Alpha: 195.000, Beta: 0.098, Loss: 15.62, KL: 103.45, MAE: 2.99941, Word Loss: 3.44, Topo Loss: 0.69, Assm Loss: 0.72, Pred Loss: 0.00, Word: 96.02, Topo: 99.57, Assm: 96.93, PNorm: 693.14, GNorm: 45.68
[Train][137700] Alpha: 195.000, Beta: 0.098, Loss: 15.60, KL: 102.98, MAE: 3.02048, Word Loss: 3.40, Topo Loss: 0.66, Assm Loss: 0.75, Pred Loss: 0.00, Word: 96.14, Topo: 99.58, Assm: 96.76, PNorm: 693.35, GNorm: 50.00
[Train][137800] Alpha: 195.000, Beta: 0.098, Loss: 15.68, KL: 103.56, MAE: 3.02968, Word Loss: 3.43, Topo Loss: 0.66, Assm Loss: 0.76, Pred Loss: 0.00, Word: 96.07, Topo: 99.57, Assm: 96.81, PNorm: 693.52, GNorm: 46.00
[Train][137900] Alpha: 195.000, Beta: 0.098, Loss: 15.26, KL: 102.18, MAE: 3.24332, Word Loss: 3.19, Topo Loss: 0.65, Assm Loss: 0.69, Pred Loss: 0.00, Word: 96.35, Topo: 99.60, Assm: 97.08, PNorm: 693.66, GNorm: 50.00
[Train][138000] Alpha: 195.000, Beta: 0.098, Loss: 15.51, KL: 103.11, MAE: 3.01304, Word Loss: 3.36, Topo Loss: 0.71, Assm Loss: 0.70, Pred Loss: 0.00, Word: 96.16, Topo: 99.55, Assm: 97.02, PNorm: 693.84, GNorm: 50.00
[Train][138100] Alpha: 200.000, Beta: 0.100, Loss: 16.12, KL: 103.95, MAE: 3.29115, Word Loss: 3.44, Topo Loss: 0.76, Assm Loss: 0.71, Pred Loss: 0.00, Word: 96.09, Topo: 99.53, Assm: 97.02, PNorm: 694.01, GNorm: 50.00
[Train][138200] Alpha: 200.000, Beta: 0.100, Loss: 15.81, KL: 101.99, MAE: 3.32149, Word Loss: 3.30, Topo Loss: 0.69, Assm Loss: 0.73, Pred Loss: 0.00, Word: 96.13, Topo: 99.58, Assm: 96.93, PNorm: 694.15, GNorm: 50.00
[Train][138300] Alpha: 200.000, Beta: 0.100, Loss: 15.77, KL: 102.47, MAE: 2.99926, Word Loss: 3.43, Topo Loss: 0.67, Assm Loss: 0.75, Pred Loss: 0.00, Word: 96.12, Topo: 99.55, Assm: 96.68, PNorm: 694.38, GNorm: 50.00
[Train][138400] Alpha: 200.000, Beta: 0.100, Loss: 15.90, KL: 102.84, MAE: 3.27360, Word Loss: 3.33, Topo Loss: 0.71, Assm Loss: 0.76, Pred Loss: 0.00, Word: 96.24, Topo: 99.52, Assm: 96.95, PNorm: 694.55, GNorm: 50.00
[Train][138500] Alpha: 200.000, Beta: 0.100, Loss: 15.90, KL: 102.98, MAE: 3.15264, Word Loss: 3.47, Topo Loss: 0.72, Assm Loss: 0.72, Pred Loss: 0.00, Word: 95.93, Topo: 99.55, Assm: 96.92, PNorm: 694.72, GNorm: 50.00
[Train][138600] Alpha: 200.000, Beta: 0.100, Loss: 16.03, KL: 103.75, MAE: 3.18205, Word Loss: 3.57, Topo Loss: 0.68, Assm Loss: 0.69, Pred Loss: 0.00, Word: 96.02, Topo: 99.56, Assm: 97.08, PNorm: 694.91, GNorm: 50.00
[Train][138700] Alpha: 200.000, Beta: 0.100, Loss: 15.96, KL: 102.39, MAE: 3.11968, Word Loss: 3.48, Topo Loss: 0.73, Assm Loss: 0.66, Pred Loss: 0.00, Word: 95.99, Topo: 99.53, Assm: 97.29, PNorm: 695.08, GNorm: 50.00
[Train][138800] Alpha: 200.000, Beta: 0.100, Loss: 15.55, KL: 101.93, MAE: 3.12272, Word Loss: 3.30, Topo Loss: 0.57, Assm Loss: 0.73, Pred Loss: 0.00, Word: 96.20, Topo: 99.60, Assm: 96.92, PNorm: 695.24, GNorm: 50.00
[Train][138900] Alpha: 200.000, Beta: 0.100, Loss: 15.54, KL: 102.85, MAE: 3.08442, Word Loss: 3.29, Topo Loss: 0.65, Assm Loss: 0.64, Pred Loss: 0.00, Word: 96.27, Topo: 99.57, Assm: 97.24, PNorm: 695.39, GNorm: 50.00
[Train][139000] Alpha: 200.000, Beta: 0.100, Loss: 16.07, KL: 102.82, MAE: 3.11840, Word Loss: 3.50, Topo Loss: 0.71, Assm Loss: 0.77, Pred Loss: 0.00, Word: 95.97, Topo: 99.54, Assm: 96.79, PNorm: 695.56, GNorm: 50.00
[Train][139100] Alpha: 200.000, Beta: 0.100, Loss: 16.23, KL: 102.89, MAE: 2.98966, Word Loss: 3.52, Topo Loss: 0.71, Assm Loss: 0.80, Pred Loss: 0.00, Word: 95.87, Topo: 99.56, Assm: 96.63, PNorm: 695.70, GNorm: 50.00
[Train][139200] Alpha: 200.000, Beta: 0.100, Loss: 15.89, KL: 102.41, MAE: 3.10494, Word Loss: 3.59, Topo Loss: 0.64, Assm Loss: 0.72, Pred Loss: 0.00, Word: 95.88, Topo: 99.57, Assm: 96.91, PNorm: 695.88, GNorm: 50.00
[Train][139300] Alpha: 200.000, Beta: 0.100, Loss: 15.87, KL: 103.02, MAE: 2.93538, Word Loss: 3.55, Topo Loss: 0.68, Assm Loss: 0.72, Pred Loss: 0.00, Word: 95.96, Topo: 99.57, Assm: 96.92, PNorm: 696.06, GNorm: 50.00
[Train][139400] Alpha: 200.000, Beta: 0.100, Loss: 15.89, KL: 102.63, MAE: 3.07929, Word Loss: 3.40, Topo Loss: 0.80, Assm Loss: 0.71, Pred Loss: 0.00, Word: 96.06, Topo: 99.48, Assm: 97.01, PNorm: 696.26, GNorm: 50.00
[Train][139500] Alpha: 200.000, Beta: 0.100, Loss: 15.94, KL: 102.88, MAE: 2.87415, Word Loss: 3.53, Topo Loss: 0.68, Assm Loss: 0.82, Pred Loss: 0.00, Word: 95.92, Topo: 99.57, Assm: 96.66, PNorm: 696.48, GNorm: 50.00
[Train][139600] Alpha: 200.000, Beta: 0.100, Loss: 16.23, KL: 102.55, MAE: 3.47699, Word Loss: 3.60, Topo Loss: 0.68, Assm Loss: 0.76, Pred Loss: 0.00, Word: 95.89, Topo: 99.58, Assm: 96.87, PNorm: 696.64, GNorm: 50.00
[Train][139700] Alpha: 200.000, Beta: 0.100, Loss: 15.71, KL: 102.37, MAE: 3.09719, Word Loss: 3.33, Topo Loss: 0.71, Assm Loss: 0.72, Pred Loss: 0.00, Word: 96.02, Topo: 99.55, Assm: 96.88, PNorm: 696.81, GNorm: 50.00
[Train][139800] Alpha: 200.000, Beta: 0.100, Loss: 16.20, KL: 102.81, MAE: 3.04690, Word Loss: 3.78, Topo Loss: 0.71, Assm Loss: 0.73, Pred Loss: 0.00, Word: 95.65, Topo: 99.56, Assm: 96.91, PNorm: 696.98, GNorm: 50.00
[Train][139900] Alpha: 200.000, Beta: 0.100, Loss: 16.29, KL: 103.44, MAE: 3.23194, Word Loss: 3.61, Topo Loss: 0.76, Assm Loss: 0.76, Pred Loss: 0.00, Word: 95.87, Topo: 99.52, Assm: 96.62, PNorm: 697.18, GNorm: 50.00
[Train][140000] Alpha: 200.000, Beta: 0.100, Loss: 15.63, KL: 102.45, MAE: 3.01547, Word Loss: 3.34, Topo Loss: 0.77, Assm Loss: 0.64, Pred Loss: 0.00, Word: 96.19, Topo: 99.51, Assm: 97.34, PNorm: 697.36, GNorm: 50.00
[Train][140100] Alpha: 205.000, Beta: 0.102, Loss: 16.17, KL: 102.29, MAE: 3.07104, Word Loss: 3.52, Topo Loss: 0.74, Assm Loss: 0.77, Pred Loss: 0.00, Word: 95.87, Topo: 99.54, Assm: 96.82, PNorm: 697.56, GNorm: 50.00
[Train][140200] Alpha: 205.000, Beta: 0.102, Loss: 16.22, KL: 102.18, MAE: 3.14559, Word Loss: 3.54, Topo Loss: 0.73, Assm Loss: 0.76, Pred Loss: 0.00, Word: 96.04, Topo: 99.53, Assm: 96.84, PNorm: 697.73, GNorm: 50.00
[Train][140300] Alpha: 205.000, Beta: 0.102, Loss: 16.12, KL: 102.58, MAE: 3.12990, Word Loss: 3.50, Topo Loss: 0.71, Assm Loss: 0.72, Pred Loss: 0.00, Word: 95.97, Topo: 99.55, Assm: 96.93, PNorm: 697.91, GNorm: 50.00
[Train][140400] Alpha: 205.000, Beta: 0.102, Loss: 16.07, KL: 101.58, MAE: 3.15514, Word Loss: 3.52, Topo Loss: 0.69, Assm Loss: 0.72, Pred Loss: 0.00, Word: 96.06, Topo: 99.55, Assm: 97.06, PNorm: 698.07, GNorm: 50.00
[Train][140500] Alpha: 205.000, Beta: 0.102, Loss: 15.97, KL: 101.91, MAE: 2.89630, Word Loss: 3.56, Topo Loss: 0.63, Assm Loss: 0.76, Pred Loss: 0.00, Word: 95.92, Topo: 99.59, Assm: 96.90, PNorm: 698.26, GNorm: 50.00
[Train][140600] Alpha: 205.000, Beta: 0.102, Loss: 16.21, KL: 103.07, MAE: 2.93807, Word Loss: 3.69, Topo Loss: 0.66, Assm Loss: 0.73, Pred Loss: 0.00, Word: 95.65, Topo: 99.56, Assm: 96.97, PNorm: 698.48, GNorm: 44.81
[Train][140700] Alpha: 205.000, Beta: 0.102, Loss: 16.04, KL: 102.20, MAE: 3.18989, Word Loss: 3.35, Topo Loss: 0.70, Assm Loss: 0.76, Pred Loss: 0.00, Word: 96.08, Topo: 99.55, Assm: 96.68, PNorm: 698.60, GNorm: 50.00
[Train][140800] Alpha: 205.000, Beta: 0.102, Loss: 16.04, KL: 102.55, MAE: 2.98238, Word Loss: 3.51, Topo Loss: 0.73, Assm Loss: 0.69, Pred Loss: 0.00, Word: 95.91, Topo: 99.52, Assm: 97.19, PNorm: 698.78, GNorm: 50.00
[Train][140900] Alpha: 205.000, Beta: 0.102, Loss: 16.24, KL: 103.13, MAE: 2.93444, Word Loss: 3.56, Topo Loss: 0.75, Assm Loss: 0.78, Pred Loss: 0.00, Word: 95.95, Topo: 99.58, Assm: 96.88, PNorm: 698.98, GNorm: 50.00
[Train][141000] Alpha: 205.000, Beta: 0.102, Loss: 16.45, KL: 102.74, MAE: 3.60737, Word Loss: 3.45, Topo Loss: 0.79, Assm Loss: 0.75, Pred Loss: 0.00, Word: 96.01, Topo: 99.53, Assm: 96.83, PNorm: 699.12, GNorm: 50.00
[Train][141100] Alpha: 205.000, Beta: 0.102, Loss: 16.01, KL: 102.10, MAE: 2.94536, Word Loss: 3.52, Topo Loss: 0.70, Assm Loss: 0.75, Pred Loss: 0.00, Word: 96.02, Topo: 99.57, Assm: 96.68, PNorm: 699.32, GNorm: 50.00
[Train][141200] Alpha: 205.000, Beta: 0.102, Loss: 16.21, KL: 102.02, MAE: 3.03226, Word Loss: 3.58, Topo Loss: 0.72, Assm Loss: 0.79, Pred Loss: 0.00, Word: 95.73, Topo: 99.52, Assm: 96.79, PNorm: 699.51, GNorm: 50.00
[Train][141300] Alpha: 205.000, Beta: 0.102, Loss: 16.09, KL: 102.42, MAE: 2.99693, Word Loss: 3.57, Topo Loss: 0.66, Assm Loss: 0.74, Pred Loss: 0.00, Word: 95.75, Topo: 99.60, Assm: 96.84, PNorm: 699.69, GNorm: 50.00
[Train][141400] Alpha: 205.000, Beta: 0.102, Loss: 16.11, KL: 102.38, MAE: 3.37001, Word Loss: 3.35, Topo Loss: 0.69, Assm Loss: 0.69, Pred Loss: 0.00, Word: 96.12, Topo: 99.57, Assm: 97.21, PNorm: 699.83, GNorm: 50.00
[Train][141500] Alpha: 205.000, Beta: 0.102, Loss: 16.51, KL: 102.38, MAE: 3.32548, Word Loss: 3.54, Topo Loss: 0.84, Assm Loss: 0.78, Pred Loss: 0.00, Word: 95.96, Topo: 99.47, Assm: 96.69, PNorm: 699.98, GNorm: 50.00
[Train][141600] Alpha: 205.000, Beta: 0.102, Loss: 16.30, KL: 101.56, MAE: 3.10046, Word Loss: 3.67, Topo Loss: 0.74, Assm Loss: 0.71, Pred Loss: 0.00, Word: 95.81, Topo: 99.52, Assm: 96.95, PNorm: 700.13, GNorm: 50.00
[Train][141700] Alpha: 205.000, Beta: 0.102, Loss: 16.44, KL: 103.73, MAE: 2.94302, Word Loss: 3.67, Topo Loss: 0.73, Assm Loss: 0.77, Pred Loss: 0.00, Word: 95.68, Topo: 99.52, Assm: 96.73, PNorm: 700.34, GNorm: 50.00
[Train][141800] Alpha: 205.000, Beta: 0.102, Loss: 16.07, KL: 102.72, MAE: 2.89833, Word Loss: 3.43, Topo Loss: 0.77, Assm Loss: 0.79, Pred Loss: 0.00, Word: 96.00, Topo: 99.49, Assm: 96.65, PNorm: 700.50, GNorm: 50.00
[Train][141900] Alpha: 205.000, Beta: 0.102, Loss: 16.25, KL: 102.08, MAE: 3.28136, Word Loss: 3.61, Topo Loss: 0.62, Assm Loss: 0.81, Pred Loss: 0.00, Word: 95.88, Topo: 99.60, Assm: 96.66, PNorm: 700.65, GNorm: 50.00
[Train][142000] Alpha: 205.000, Beta: 0.102, Loss: 15.93, KL: 100.84, MAE: 3.00280, Word Loss: 3.45, Topo Loss: 0.72, Assm Loss: 0.79, Pred Loss: 0.00, Word: 95.96, Topo: 99.55, Assm: 96.57, PNorm: 700.86, GNorm: 50.00
[Train][142100] Alpha: 210.000, Beta: 0.104, Loss: 16.39, KL: 101.86, MAE: 2.92691, Word Loss: 3.69, Topo Loss: 0.72, Assm Loss: 0.75, Pred Loss: 0.00, Word: 95.58, Topo: 99.52, Assm: 96.91, PNorm: 701.05, GNorm: 43.97
[Train][142200] Alpha: 210.000, Beta: 0.104, Loss: 16.41, KL: 101.60, MAE: 3.02394, Word Loss: 3.68, Topo Loss: 0.69, Assm Loss: 0.79, Pred Loss: 0.00, Word: 95.77, Topo: 99.55, Assm: 96.63, PNorm: 701.25, GNorm: 50.00
[Train][142300] Alpha: 210.000, Beta: 0.104, Loss: 16.34, KL: 101.88, MAE: 3.03735, Word Loss: 3.54, Topo Loss: 0.65, Assm Loss: 0.72, Pred Loss: 0.00, Word: 95.85, Topo: 99.56, Assm: 96.98, PNorm: 701.45, GNorm: 50.00
[Train][142400] Alpha: 210.000, Beta: 0.104, Loss: 16.35, KL: 102.20, MAE: 2.89109, Word Loss: 3.60, Topo Loss: 0.71, Assm Loss: 0.74, Pred Loss: 0.00, Word: 95.82, Topo: 99.59, Assm: 96.92, PNorm: 701.62, GNorm: 50.00
[Validation][881] Alpha: 210.000, Beta: 0.104, Loss: 10.93, KL: 49.80, MAE: 4.31956, Word Loss: 3.07, Topo Loss: 0.71, Assm Loss: 0.53, Pred Loss: 0.01, Word: 94.17, Topo: 99.22, Assm: 95.94
